"WebID","Area","Data_label","2016","2016%","2011","2011%","2006","2006%","2001","2001%","Data Type",
"44","Western Australia","New Zealand","79221","3.2016","70732","3.1588","46995","2.4065","44687","2.4529","UR",
"44","Western Australia","Papua New Guinea","2031","0.0821","1765","0.0788","1304","0.0668","1139","0.0625","UR",
"44","Western Australia","Philippines","30835","1.2462","17206","0.7684","6802","0.3483","5378","0.2952","UR",
"44","Western Australia","Poland","5573","0.2252","5591","0.2497","5741","0.2940","6401","0.3514","UR",
"44","Western Australia","South Korea","6865","0.2774","4092","0.1827","2181","0.1117","1405","0.0771","UR",
"44","Western Australia","Singapore","14987","0.6057","13956","0.6233","11781","0.6033","10255","0.5629","UR",
"44","Western Australia","South Africa","41008","1.6573","35295","1.5762","21995","1.1263","15378","0.8441","UR",
"44","Western Australia","Serbia / Montenegro (fmr Yugoslavia)","3890","0.1572","3816","0.1704","4153","0.2127","4946","0.2715","UR",
"44","Western Australia","Sri Lanka","7796","0.3151","5295","0.2365","3281","0.1680","2951","0.1620","UR",
"44","Western Australia","Thailand","7806","0.3155","5664","0.2529","3381","0.1731","2580","0.1416","UR",
"44","Western Australia","Turkey","1198","0.0484","1044","0.0466","747","0.0383","734","0.0403","UR",
"44","Western Australia","United Kingdom","233044","9.4182","229895","10.2669","207684","10.6351","201301","11.0495","UR",
"44","Western Australia","United States of America","9301","0.3759","8908","0.3978","6720","0.3441","6012","0.3300","UR",
"44","Western Australia","Vietnam","15845","0.6404","12718","0.5680","10497","0.5375","10102","0.5545","UR",
"44","Western Australia","France","3818","0.1543","2784","0.1243","1914","0.0980","1647","0.0904","UR",
"44","Western Australia","Argentina","768","0.0310","621","0.0277","513","0.0263","465","0.0255","UR",
"44","Western Australia","Austria","1273","0.0514","1407","0.0628","1384","0.0709","1525","0.0837","UR",
"44","Western Australia","Cambodia","1256","0.0508","1005","0.0449","713","0.0365","672","0.0369","UR",
"44","Western Australia","Chile","1618","0.0654","1527","0.0682","1287","0.0659","1223","0.0671","UR",
"44","Western Australia","Cyprus","465","0.0188","475","0.0212","428","0.0219","406","0.0223","UR",
"44","Western Australia","East Timor","419","0.0169","448","0.0200","378","0.0194","362","0.0199","UR",
"44","Western Australia","Hungary","1194","0.0483","1186","0.0530","1138","0.0583","1271","0.0698","UR",
"44","Western Australia","Iran","5815","0.2350","3725","0.1664","2180","0.1116","1944","0.1067","UR",
"44","Western Australia","Mauritius","4605","0.1861","3898","0.1741","2382","0.1220","2081","0.1142","UR",
"44","Western Australia","Portugal","2515","0.1016","2445","0.1092","2334","0.1195","2431","0.1334","UR",
"44","Western Australia","Romania","1788","0.0723","1607","0.0718","1408","0.0721","1292","0.0709","UR",
"44","Western Australia","Russian Federation","1769","0.0715","1210","0.0540","855","0.0438","696","0.0382","UR",
"44","Western Australia","Spain","1369","0.0553","1171","0.0523","1042","0.0534","1062","0.0583","UR",
"44","Western Australia","Taiwan","4670","0.1887","1712","0.0765","935","0.0479","906","0.0497","UR",
"44","Western Australia","Ukraine","731","0.0295","664","0.0297","627","0.0321","630","0.0346","UR",
"44","Western Australia","Afghanistan","5120","0.2069","3935","0.1757","1472","0.0754","1654","0.0908","UR",
"44","Western Australia","Albania","198","0.0080","132","0.0059","112","0.0057","85","0.0047","UR",
"44","Western Australia","Bangladesh","2578","0.1042","1518","0.0678","688","0.0352","463","0.0254","UR",
"44","Western Australia","Belarus","93","0.0038","66","0.0029","47","0.0024","25","0.0014","UR",
"44","Western Australia","Belgium","810","0.0327","738","0.0330","573","0.0293","590","0.0324","UR",
"44","Western Australia","Botswana","294","0.0119","214","0.0096","182","0.0093","132","0.0072","UR",
"44","Western Australia","Brazil","3496","0.1413","1756","0.0784","703","0.0360","395","0.0217","UR",
"44","Western Australia","Brunei Darussalam","961","0.0388","1003","0.0448","949","0.0486","947","0.0520","UR",
"44","Western Australia","Bulgaria","355","0.0143","345","0.0154","241","0.0123","211","0.0116","UR",
"44","Western Australia","Burma (Myanmar)","8704","0.3518","7450","0.3327","5531","0.2832","5500","0.3019","UR",
"44","Western Australia","Colombia","1704","0.0689","894","0.0399","302","0.0155","212","0.0116","UR",
"44","Western Australia","Congo, Democratic Republic of","711","0.0287","432","0.0193","181","0.0093","40","0.0022","UR",
"44","Western Australia","Cook Islands","464","0.0188","321","0.0143","91","0.0047","108","0.0059","UR",
"44","Western Australia","Czech Republic","749","0.0303","666","0.0297","545","0.0279","564","0.0310","UR",
"44","Western Australia","Denmark","1138","0.0460","1188","0.0531","1105","0.0566","1081","0.0593","UR",
"44","Western Australia","Eastern Europe, nfd","353","0.0143","294","0.0131","368","0.0188","457","0.0251","UR",
"44","Western Australia","Ecuador","108","0.0044","73","0.0033","66","0.0034","47","0.0026","UR",
"44","Western Australia","El Salvador","1177","0.0476","1183","0.0528","1133","0.0580","1166","0.0640","UR",
"44","Western Australia","Eritrea","587","0.0237","457","0.0204","307","0.0157","234","0.0128","UR",
"44","Western Australia","Estonia","518","0.0209","247","0.0110","139","0.0071","158","0.0087","UR",
"44","Western Australia","Ethiopia","1613","0.0652","1141","0.0510","641","0.0328","412","0.0226","UR",
"44","Western Australia","Finland","559","0.0226","524","0.0234","537","0.0275","537","0.0295","UR",
"44","Western Australia","Gaza Strip and West Bank","201","0.0081","200","0.0089","168","0.0086","183","0.0100","UR",
"44","Western Australia","Ghana","801","0.0324","419","0.0187","223","0.0114","120","0.0066","UR",
"44","Western Australia","Israel","697","0.0282","700","0.0313","579","0.0296","525","0.0288","UR",
"44","Western Australia","Jordan","449","0.0181","345","0.0154","247","0.0126","241","0.0132","UR",
"44","Western Australia","Kenya","5421","0.2191","4377","0.1955","3015","0.1544","2109","0.1158","UR",
"44","Western Australia","Kuwait","574","0.0232","377","0.0168","248","0.0127","235","0.0129","UR",
"44","Western Australia","Laos","230","0.0093","200","0.0089","137","0.0070","148","0.0081","UR",
"44","Western Australia","Latvia","279","0.0113","374","0.0167","414","0.0212","516","0.0283","UR",
"44","Western Australia","Liberia","577","0.0233","495","0.0221","265","0.0136","18","0.0010","UR",
"44","Western Australia","Libya","342","0.0138","326","0.0146","112","0.0057","105","0.0058","UR",
"44","Western Australia","Lithuania","204","0.0082","151","0.0067","207","0.0106","237","0.0130","UR",
"44","Western Australia","Macau","186","0.0075","141","0.0063","105","0.0054","93","0.0051","UR",
"44","Western Australia","Mexico","359","0.0145","270","0.0121","76","0.0039","83","0.0046","UR",
"44","Western Australia","Morocco","157","0.0063","106","0.0047","121","0.0062","113","0.0062","UR",
"44","Western Australia","Mozambique","187","0.0076","177","0.0079","145","0.0074","145","0.0080","UR",
"44","Western Australia","Namibia","365","0.0148","311","0.0139","206","0.0105","121","0.0066","UR",
"44","Western Australia","Nepal","2622","0.1060","919","0.0410","129","0.0066","88","0.0048","UR",
"44","Western Australia","New Caledonia","42","0.0017","41","0.0018","33","0.0017","27","0.0015","UR",
"44","Western Australia","Nigeria","1339","0.0541","724","0.0323","325","0.0166","168","0.0092","UR",
"44","Western Australia","Norway","553","0.0223","610","0.0272","556","0.0285","614","0.0337","UR",
"44","Western Australia","Oman","208","0.0084","201","0.0090","138","0.0071","56","0.0031","UR",
"44","Western Australia","Pakistan","5437","0.2197","2514","0.1123","1149","0.0588","938","0.0515","UR",
"44","Western Australia","Peru","685","0.0277","606","0.0271","289","0.0148","217","0.0119","UR",
"44","Western Australia","Samoa","538","0.0217","377","0.0168","197","0.0101","166","0.0091","UR",
"44","Western Australia","Saudi Arabia","1195","0.0483","1155","0.0516","469","0.0240","221","0.0121","UR",
"44","Western Australia","Seychelles","743","0.0300","766","0.0342","699","0.0358","649","0.0356","UR",
"44","Western Australia","Sierra Leone","504","0.0204","395","0.0176","282","0.0144","70","0.0038","UR",
"44","Western Australia","Slovakia","381","0.0154","338","0.0151","246","0.0126","243","0.0133","UR",
"44","Western Australia","Slovenia","309","0.0125","307","0.0137","311","0.0159","322","0.0177","UR",
"44","Western Australia","Somalia","1334","0.0539","1057","0.0472","628","0.0322","471","0.0259","UR",
"44","Western Australia","Sudan/South Sudan","3395","0.1372","3213","0.1435","2017","0.1033","422","0.0232","UR",
"44","Western Australia","Sweden","1030","0.0416","994","0.0444","773","0.0396","728","0.0400","UR",
"44","Western Australia","Switzerland","1836","0.0742","1857","0.0829","1692","0.0866","1541","0.0846","UR",
"44","Western Australia","Syria","606","0.0245","298","0.0133","155","0.0079","258","0.0142","UR",
"44","Western Australia","Tanzania","870","0.0352","798","0.0356","440","0.0225","354","0.0194","UR",
"44","Western Australia","Tonga","269","0.0109","209","0.0093","79","0.0040","83","0.0046","UR",
"44","Western Australia","Trinidad and Tobago","432","0.0175","379","0.0169","368","0.0188","343","0.0188","UR",
"44","Western Australia","Uganda","653","0.0264","549","0.0245","361","0.0185","258","0.0142","UR",
"44","Western Australia","United Arab Emirates","1119","0.0452","687","0.0307","386","0.0198","224","0.0123","UR",
"44","Western Australia","Uruguay","193","0.0078","185","0.0083","164","0.0084","167","0.0092","UR",
"44","Western Australia","Vanuatu","52","0.0021","55","0.0025","42","0.0022","36","0.0020","UR",
"44","Western Australia","Zambia","2404","0.0972","2174","0.0971","1452","0.0744","944","0.0518","UR",
"44","Western Australia","Zimbabwe","11649","0.4708","9771","0.4364","6144","0.3146","3863","0.2120","UR",
"44","Western Australia","Bhutan","1303","0.0527","136","0.0061","","","","","UR",
"45","Tasmania","Bosnia and Herzegovina","122","0.0239","109","0.0220","116","0.0244","150","0.0327","UR",
"45","Tasmania","Canada","822","0.1612","734","0.1482","590","0.1241","510","0.1110","UR",
"45","Tasmania","China","3036","0.5953","1886","0.3807","967","0.2034","456","0.0993","UR",
"45","Tasmania","Croatia","243","0.0477","289","0.0583","270","0.0568","290","0.0631","UR",
"45","Tasmania","Egypt","133","0.0261","116","0.0234","104","0.0219","73","0.0159","UR",
"45","Tasmania","Fiji","252","0.0494","264","0.0533","267","0.0561","254","0.0553","UR",
"45","Tasmania","North Macedonia","16","0.0031","23","0.0046","20","0.0042","31","0.0067","UR",
"45","Tasmania","Germany","2108","0.4134","2183","0.4407","2124","0.4467","1957","0.4261","UR",
"45","Tasmania","Greece","480","0.0941","464","0.0937","555","0.1167","590","0.1285","UR",
"45","Tasmania","Hong Kong","457","0.0896","311","0.0628","305","0.0641","264","0.0575","UR",
"45","Tasmania","India","1980","0.3883","1486","0.3000","786","0.1653","532","0.1158","UR",
"45","Tasmania","Indonesia","336","0.0659","242","0.0489","211","0.0444","183","0.0398","UR",
"45","Tasmania","Iraq","95","0.0186","52","0.0105","55","0.0116","36","0.0078","UR",
"45","Tasmania","Ireland","678","0.1330","634","0.1280","625","0.1314","619","0.1348","UR",
"45","Tasmania","Italy","847","0.1661","982","0.1982","1006","0.2116","1129","0.2458","UR",
"45","Tasmania","Japan","413","0.0810","368","0.0743","290","0.0610","224","0.0488","UR",
"45","Tasmania","Lebanon","76","0.0149","87","0.0176","56","0.0118","49","0.0107","UR",
"45","Tasmania","Malaysia","1409","0.2763","1214","0.2451","958","0.2015","718","0.1563","UR",
"45","Tasmania","Malta","111","0.0218","116","0.0234","120","0.0252","94","0.0205","UR",
"45","Tasmania","Netherlands","2193","0.4300","2368","0.4780","2422","0.5093","2581","0.5619","UR",
"45","Tasmania","New Zealand","4977","0.9760","4923","0.9938","4142","0.8710","3597","0.7831","UR",
"45","Tasmania","Papua New Guinea","320","0.0627","321","0.0648","305","0.0641","238","0.0518","UR",
"45","Tasmania","Philippines","1616","0.3169","1286","0.2596","970","0.2040","772","0.1681","UR",
"45","Tasmania","Poland","579","0.1135","660","0.1332","726","0.1527","865","0.1883","UR",
"45","Tasmania","South Korea","594","0.1165","614","0.1240","420","0.0883","297","0.0647","UR",
"45","Tasmania","Singapore","567","0.1112","453","0.0914","310","0.0652","255","0.0555","UR",
"45","Tasmania","South Africa","1524","0.2988","1511","0.3050","1049","0.2206","917","0.1996","UR",
"45","Tasmania","Serbia / Montenegro (fmr Yugoslavia)","169","0.0331","236","0.0476","269","0.0566","337","0.0734","UR",
"45","Tasmania","Sri Lanka","391","0.0767","270","0.0545","215","0.0452","190","0.0414","UR",
"45","Tasmania","Thailand","609","0.1194","489","0.0987","290","0.0610","251","0.0546","UR",
"45","Tasmania","Turkey","72","0.0141","81","0.0164","45","0.0095","43","0.0094","UR",
"45","Tasmania","United Kingdom","22165","4.3464","23171","4.6777","22559","4.7439","21741","4.7335","UR",
"45","Tasmania","United States of America","1630","0.3196","1489","0.3006","1160","0.2439","928","0.2020","UR",
"45","Tasmania","Vietnam","400","0.0784","253","0.0511","125","0.0263","157","0.0342","UR",
"45","Tasmania","France","337","0.0661","315","0.0636","228","0.0479","178","0.0388","UR",
"45","Tasmania","Argentina","64","0.0125","60","0.0121","65","0.0137","36","0.0078","UR",
"45","Tasmania","Austria","325","0.0637","321","0.0648","374","0.0786","368","0.0801","UR",
"45","Tasmania","Cambodia","29","0.0057","22","0.0044","6","0.0013","8","0.0017","UR",
"45","Tasmania","Chile","194","0.0380","182","0.0367","144","0.0303","141","0.0307","UR",
"45","Tasmania","Cyprus","62","0.0122","61","0.0123","56","0.0118","56","0.0122","UR",
"45","Tasmania","East Timor","11","0.0022","16","0.0032","6","0.0013","9","0.0020","UR",
"45","Tasmania","Hungary","197","0.0386","265","0.0535","249","0.0524","262","0.0570","UR",
"45","Tasmania","Iran","565","0.1108","196","0.0396","104","0.0219","99","0.0216","UR",
"45","Tasmania","Mauritius","53","0.0104","60","0.0121","32","0.0067","27","0.0059","UR",
"45","Tasmania","Portugal","35","0.0069","37","0.0075","27","0.0057","22","0.0048","UR",
"45","Tasmania","Romania","80","0.0157","56","0.0113","69","0.0145","69","0.0150","UR",
"45","Tasmania","Russian Federation","136","0.0267","134","0.0271","105","0.0221","104","0.0226","UR",
"45","Tasmania","Spain","112","0.0220","82","0.0166","85","0.0179","80","0.0174","UR",
"45","Tasmania","Taiwan","311","0.0610","125","0.0252","70","0.0147","51","0.0111","UR",
"45","Tasmania","Ukraine","89","0.0175","75","0.0151","79","0.0166","98","0.0213","UR",
"45","Tasmania","Afghanistan","302","0.0592","52","0.0105","40","0.0084","24","0.0052","UR",
"45","Tasmania","Bangladesh","109","0.0214","43","0.0087","65","0.0137","35","0.0076","UR",
"45","Tasmania","Belarus","20","0.0039","20","0.0040","24","0.0050","14","0.0030","UR",
"45","Tasmania","Belgium","97","0.0190","111","0.0224","69","0.0145","77","0.0168","UR",
"45","Tasmania","Botswana","14","0.0027","17","0.0034","13","0.0027","8","0.0017","UR",
"45","Tasmania","Brazil","93","0.0182","68","0.0137","52","0.0109","39","0.0085","UR",
"45","Tasmania","Brunei Darussalam","14","0.0027","4","0.0008","0","","9","0.0020","UR",
"45","Tasmania","Bulgaria","19","0.0037","20","0.0040","6","0.0013","13","0.0028","UR",
"45","Tasmania","Burma (Myanmar)","295","0.0578","237","0.0478","43","0.0090","39","0.0085","UR",
